42.3507758,-71.1114868,2023-2-26 12:15:2,10138926,1578,22578
42.3507730,-71.1114682,2023-2-26 12:15:3,10222514,1480,22373
42.3507709,-71.1114501,2023-2-26 12:15:4,9701248,1373,22195
42.3507688,-71.1114323,2023-2-26 12:15:5,9798268,1403,22379
42.3507667,-71.1114146,2023-2-26 12:15:6,9783004,1381,22492
42.3507650,-71.1113970,2023-2-26 12:15:7,9771894,1400,22529
42.3507638,-71.1113800,2023-2-26 12:15:8,9612842,1332,22346
42.3507627,-71.1113640,2023-2-26 12:15:9,9540526,1241,21966
42.3507609,-71.1113485,2023-2-26 12:15:10,9925546,1241,21952
42.3507589,-71.1113332,2023-2-26 12:15:11,10016172,1205,22075
42.3507567,-71.1113179,2023-2-26 12:15:12,10081676,1271,22234
42.3507540,-71.1113026,2023-2-26 12:15:13,10353406,1233,22153
42.3507518,-71.1112870,2023-2-26 12:15:14,10224702,1218,22193
42.3507504,-71.1112710,2023-2-26 12:15:15,9969920,1202,22310
42.3507491,-71.1112545,2023-2-26 12:15:16,9628546,1317,22238
42.3507487,-71.1112383,2023-2-26 12:15:17,9480458,1192,22059
42.3507483,-71.1112241,2023-2-26 12:15:18,9369544,1061,21929
42.3507486,-71.1112095,2023-2-26 12:15:19,8962120,1158,21765
42.3507493,-71.1111951,2023-2-26 12:15:20,8948412,1130,21517
42.3507501,-71.1111821,2023-2-26 12:15:21,8732240,1051,21073
42.3507499,-71.1111680,2023-2-26 12:15:22,9267466,1144,20961
42.3507488,-71.1111539,2023-2-26 12:15:23,9585390,1119,20988
42.3507479,-71.1111415,2023-2-26 12:15:24,9739468,977,20209
42.3507480,-71.1111263,2023-2-26 12:15:25,8715262,1265,20042
42.3507500,-71.1111093,2023-2-26 12:15:26,8266455,1391,19907
42.3507518,-71.1110902,2023-2-26 12:15:27,8507808,1569,19654
42.3507539,-71.1110702,2023-2-26 12:15:28,8226429,1566,19462
42.3507565,-71.1110503,2023-2-26 12:15:29,8134588,1592,19261
42.3507591,-71.1110312,2023-2-26 12:15:30,8146963,1497,19106
42.3507610,-71.1110121,2023-2-26 12:15:31,8364191,1519,19064
42.3507625,-71.1109929,2023-2-26 12:15:32,8536950,1521,19070
42.3507633,-71.1109733,2023-2-26 12:15:33,8802846,1580,19086
42.3507644,-71.1109536,2023-2-26 12:15:34,8667948,1565,19180
42.3507669,-71.1109341,2023-2-26 12:15:35,8089954,1561,19203
42.3507692,-71.1109149,2023-2-26 12:15:36,8308633,1505,19269
42.3507706,-71.1108954,2023-2-26 12:15:37,8629412,1550,19238
42.3507704,-71.1108758,2023-2-26 12:15:38,9257398,1567,19163
42.3507692,-71.1108559,2023-2-26 12:15:39,9582122,1612,19046
42.3507668,-71.1108358,2023-2-26 12:15:40,10060408,1620,18957
42.3507639,-71.1108176,2023-2-26 12:15:41,10258702,1422,18622
42.3507609,-71.1108005,2023-2-26 12:15:42,10513076,1379,18475
42.3507580,-71.1107829,2023-2-26 12:15:43,10435208,1463,18323
42.3507539,-71.1107641,2023-2-26 12:15:44,10947082,1596,18282
42.3507498,-71.1107453,2023-2-26 12:15:45,10727352,1522,18431
42.3507471,-71.1107261,2023-2-26 12:15:46,10190134,1536,18612
42.3507442,-71.1107070,2023-2-26 12:15:47,10338284,1566,18796
42.3507409,-71.1106873,2023-2-26 12:15:48,10383108,1636,18880
42.3507371,-71.1106681,2023-2-26 12:15:49,10726474,1568,18895
42.3507337,-71.1106487,2023-2-26 12:15:50,10404368,1604,18765
42.3507308,-71.1106288,2023-2-26 12:15:51,10253858,1606,18525
42.3507281,-71.1106084,2023-2-26 12:15:52,10087464,1679,18222
42.3507254,-71.1105883,2023-2-26 12:15:53,10178350,1602,18002
42.3507224,-71.1105690,2023-2-26 12:15:54,10286040,1568,17883
42.3507193,-71.1105493,2023-2-26 12:15:55,10255314,1623,17790
42.3507167,-71.1105296,2023-2-26 12:15:56,10088494,1587,17654
42.3507119,-71.1105097,2023-2-26 12:15:57,10910998,1714,17990
42.3507083,-71.1104902,2023-2-26 12:15:58,10440202,1577,18259
42.3507054,-71.1104711,2023-2-26 12:15:59,10290256,1538,18522
42.3507027,-71.1104517,2023-2-26 12:16:0,10118050,1582,18781
42.3506999,-71.1104321,2023-2-26 12:16:1,10147168,1613,18994
42.3506963,-71.1104125,2023-2-26 12:16:2,10478672,1610,19184
42.3506925,-71.1103923,2023-2-26 12:16:3,10685190,1711,18952
42.3506882,-71.1103722,2023-2-26 12:16:4,10732876,1649,18884
42.3506839,-71.1103527,2023-2-26 12:16:5,10720198,1625,18858
42.3506801,-71.1103339,2023-2-26 12:16:6,10637440,1520,18695
42.3506767,-71.1103142,2023-2-26 12:16:7,10335874,1660,18614
42.3506739,-71.1102947,2023-2-26 12:16:8,10213972,1557,18533
42.3506718,-71.1102752,2023-2-26 12:16:9,9853348,1575,18554
42.3506698,-71.1102554,2023-2-26 12:16:10,9898030,1587,18596
42.3506673,-71.1102354,2023-2-26 12:16:11,10080414,1619,18720
42.3506651,-71.1102151,2023-2-26 12:16:12,9811614,1655,18853
42.3506622,-71.1101945,2023-2-26 12:16:13,10187390,1692,19115
42.3506586,-71.1101739,2023-2-26 12:16:14,10404102,1687,19372
42.3506561,-71.1101537,2023-2-26 12:16:15,9970538,1607,19498
42.3506544,-71.1101337,2023-2-26 12:16:16,9728786,1617,19564
42.3506525,-71.1101134,2023-2-26 12:16:17,9797820,1670,19528
42.3506517,-71.1100935,2023-2-26 12:16:18,9229768,1593,19399
42.3506522,-71.1100733,2023-2-26 12:16:19,9016350,1646,19174
42.3506504,-71.1100532,2023-2-26 12:16:20,9851440,1633,19107
42.3506473,-71.1100332,2023-2-26 12:16:21,10195576,1649,18991
42.3506437,-71.1100140,2023-2-26 12:16:22,10381908,1583,18919
42.3506412,-71.1099958,2023-2-26 12:16:23,10146902,1442,18627
42.3506379,-71.1099777,2023-2-26 12:16:24,10384004,1489,18501
42.3506332,-71.1099606,2023-2-26 12:16:25,11040448,1436,18637
42.3506307,-71.1099430,2023-2-26 12:16:26,10160432,1456,18517
42.3506273,-71.1099253,2023-2-26 12:16:27,10393640,1435,18653
42.3506238,-71.1099075,2023-2-26 12:16:28,10475278,1511,18850
42.3506177,-71.1098969,2023-2-26 12:16:29,10555900,1010,19016
42.3506141,-71.1098837,2023-2-26 12:16:30,11629146,1212,18802
42.3506122,-71.1098672,2023-2-26 12:16:31,11174408,1346,18219
42.3506077,-71.1098503,2023-2-26 12:16:32,11433404,1510,17372
42.3506040,-71.1098339,2023-2-26 12:16:33,10582486,1317,17246
42.3506025,-71.1098180,2023-2-26 12:16:34,10272696,1248,16943
42.3505990,-71.1098033,2023-2-26 12:16:35,10272696,1272,16589
42.3505964,-71.1097926,2023-2-26 12:16:36,10376954,774,16456
42.3505930,-71.1097838,2023-2-26 12:16:37,11869062,812,16273
42.3505900,-71.1097782,2023-2-26 12:16:38,13193730,277,16670
42.3505915,-71.1097762,2023-2-26 12:16:39,13193730,45,16505
42.3505944,-71.1097758,2023-2-26 12:16:40,13193730,64,16265
42.3505966,-71.1097761,2023-2-26 12:16:41,13193730,36,16137
